imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.04188555616859027, 0.01404112241904991, -0.048234446233765986, -6.929869893690266e-09, -0.006401138794034339, 1.0825995368431455e-06, -1.9874473212014547, -0.5000007776255576, 29312000000, 
-0.037677755456128434, -0.006009295603668387, -0.04314233418311225, -1.0691543943483022e-07, -0.005817601967068531, 1.837792273174449e-05, -1.98750865543227, -0.5000007627858042, 29417000000, 
-0.048605430896917726, -0.007077972301985502, -0.04547999751087504, -1.5932006327430483e-07, -0.005511003343822749, 2.890944776015891e-05, -1.9875379286524808, -0.5000007566976703, 29517000000, 
-0.07691804931827963, 0.009368180870522809, -0.05983084996542599, 5.019761101997507e-08, -0.005949403204628511, -8.437419568558133e-06, -1.987492523707128, -0.50000076884412, 29617000000, 
-0.0705562682191225, 0.02224117490175551, -0.06456940374230201, 4.323617613825094e-07, -0.006563784235180421, -6.587080651815865e-05, -1.9874302799646442, -0.5000007827685243, 29717000000, 
-0.03460665976684579, 0.004313834438659668, -0.05047175433120227, 3.103863211297766e-07, -0.0064003870163542925, -4.849493012479969e-05, -1.9874471409242274, -0.5000007770508647, 29817000000, 
-0.053654825982451984, 0.006933304861198251, -0.05173008846075423, 2.8818497281434056e-07, -0.006181375031557616, -4.662149947917367e-05, -1.9874700126740446, -0.5000007676578616, 29912000000, 
-0.03364938596419901, 0.0062656194628289506, -0.04315847393774649, 2.4602823909085556e-07, -0.0057221782386141454, -4.2995556732332955e-05, -1.9875145394815537, -0.5000007519484192, 30017000000, 
-0.0228928850002571, -0.027268039822546008, -0.033600282493272404, -2.452795240506723e-07, -0.004986482248744884, 4.918888944453981e-05, -1.9875882192793903, -0.5000007346195088, 30117000000, 
-0.07802565961511881, 0.023933744292132863, -0.05398769447428793, 1.5288028360367974e-07, -0.005285302675828538, -2.8925549392441152e-05, -1.9875580169690084, -0.5000007380574975, 30212000000, 
-0.05480120079383448, -0.004617115954298626, -0.054165631745791254, 2.4286800038831144e-08, -0.005714468651546717, -4.250053945480568e-06, -1.9875139559874175, -0.5000007523242176, 30312000000, 
-0.049976912670535244, -0.009867044312606512, -0.0520217621258825, -1.3967095472570085e-07, -0.005866113852117687, 2.380979269184814e-05, -1.9874985869320048, -0.5000007585869911, 30413000000, 
-0.08249534950483375, -0.005989211044363113, -0.0659079245165316, -1.878264430317847e-07, -0.006470821734997751, 2.902667554816359e-05, -1.987437205019274, -0.5000007782040884, 30513000000, 
-0.04380022148819585, -0.021748060777762885, -0.05544164796082466, -5.305793107277819e-07, -0.006570970127027323, 8.074596299645841e-05, -1.987427925872824, -0.500000786509615, 30614000000, 
-0.04779809315712985, 0.011220588388390493, -0.05174209571009966, -5.12478676172967e-08, -0.005610638789166453, 9.134052207433293e-06, -1.9874254837970093, -0.5000007851170816, 30714000000, 
-0.04936989405737943, 0.008582950410758806, -0.015618490315325397, 2.397057429277154e-07, -0.013744477820292977, -1.7440149132024708e-05, -1.962272916187452, -0.5000080580907147, 40788000000, 
0.03005362775860938, 0.01973926385759476, 0.004193572971197906, -1.7625849377562354e-06, 0.014135354432936963, -0.00012469336698407892, -1.9672783999066559, -0.5000060088965668, 40874000000, 
-0.03739903137945061, -0.03788445525859496, -0.012973670674119097, -0.016402062407220967, 0.05252567208945733, -0.3122675399428749, -1.9557520691344106, -0.49975565043411796, 40974000000, 
-0.04274388425862506, -0.06509542194971371, -0.025547184267877054, -0.04103731609805252, 0.07875478123580053, -0.5210771391159383, -1.9465488771386543, -0.5039343043632626, 41074000000, 
-0.029285060261929514, -0.0795617515057209, -0.02660716741355289, -0.06069971564805141, 0.09240930492569037, -0.6568571822595379, -1.939562247377218, -0.5109429071547229, 41174000000, 
-0.06281981942984638, -0.07432472803800792, -0.04305953080085599, -0.06832028637466621, 0.09577501659021939, -0.7133414204142579, -1.9329829702293642, -0.5185763571573845, 41274000000, 
-0.1623827834619492, 0.06039975969121048, -0.09910081858085176, -0.02641383114697706, 0.07145733853776026, -0.36964476549905617, -1.925602625900109, -0.5246645595406547, 41374000000, 
-0.24415738038013463, 0.05152920685368728, -0.1658761300897058, -0.007960644646055939, 0.06834478353597806, -0.11647772125674077, -1.9188890652777413, -0.5312556466295776, 41475000000, 
