imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.08158529314823854, -0.03200726686851567, -0.06690446894761035, -1.3160734356248309e-06, -0.009856164311359671, 0.0001335279520561561, -1.9983851873994123, -0.5000009595645992, 36514000000, 
-0.020813476822572844, -0.0028993771804274354, -0.0485964298266182, -8.29746375515534e-07, -0.008966789732436396, 9.253550047170348e-05, -1.9984711798367956, -0.5000009512412308, 36609000000, 
-0.07199482169331257, -0.007429483082122307, -0.0573837699697296, -7.336418334193227e-07, -0.008903058358542451, 8.240334993596847e-05, -1.9984738125261619, -0.5000009620290464, 36711000000, 
-0.08310563949023211, -0.0039543239772329595, -0.06705856046666324, -6.031713329152444e-07, -0.009429915941800034, 6.396359592576683e-05, -1.9984158497973623, -0.5000009767796436, 36812000000, 
-0.048631921175642766, 0.004726017125966931, -0.05952251639118196, -2.018182536263572e-07, -0.00935784188755285, 2.15667518271282e-05, -1.9984244491985257, -0.5000009752187731, 36913000000, 
-0.031059344155874555, -0.007733793861178125, -0.04809984454874426, -3.571532993987921e-07, -0.008636455328264663, 4.135415350669746e-05, -1.9984988810856552, -0.500000977294333, 37009000000, 
-0.04692197739583222, -0.004950046228336888, -0.04733504217598834, -3.3982655391439545e-07, -0.008118144030440519, 4.186012869938639e-05, -1.9985500492282047, -0.5000009789343637, 37109000000, 
-0.057716106171578456, -0.012996530964869786, -0.051080308055642926, -5.349835200097275e-07, -0.008023303785286661, 6.667870671814695e-05, -1.9985594028144713, -0.5000009893752216, 37209000000, 
-0.0834693179493306, -0.023537548179260934, -0.0633772995164621, -9.980982875891312e-07, -0.008727421753223906, 0.0001143634759280923, -1.9984933147594153, -0.5000010130364141, 37309000000, 
-0.05465845964789172, -0.037620108627729174, -0.05964326293626206, -1.7623254768738006e-06, -0.008906877966131179, 0.00019786119037165726, -1.9984702786824258, -0.5000010435837879, 37409000000, 
-0.0341526888187421, -0.011424994830316592, -0.049388499961468504, -1.3505639714349577e-06, -0.008424799956758714, 0.00016030813531085457, -1.9985178659688714, -0.5000010514338021, 37504000000, 
-0.09969928443775464, -0.00015970534079655558, -0.06865743562282864, -9.063731749243369e-07, -0.009228994696828323, 9.820930715626319e-05, -1.9984354418646078, -0.5000010657008181, 37604000000, 
-0.07708893299284751, 0.001984083545712525, -0.07156608697640848, -5.265622263525903e-07, -0.00999455231352477, 5.268492372990422e-05, -1.9983665686218488, -0.5000010745690279, 37704000000, 
-0.06545142531747862, 0.009499531172601682, -0.0687986011151801, 5.0757055910466983e-08, -0.010214868271436507, -4.968938860660321e-06, -1.9983369903051853, -0.5000010734515808, 37800000000, 
-0.019384060811673418, -0.013459464428343207, -0.04918474902881092, -4.6765915685398815e-07, -0.009238200004458016, 5.062232433031468e-05, -1.9984363617070986, -0.5000010868010873, 37900000000, 
-0.049019178197028945, 0.011835267020344181, -0.04879717032109147, 1.0150725399535784e-07, -0.008572420158766369, -1.1841143121240273e-05, -1.9985023258539423, -0.5000010790278652, 38006000000, 
-0.036678045855160046, -0.009094549045420865, -0.04377533162226077, -1.8262993465812338e-07, -0.007877849586989234, 2.318271409494137e-05, -1.9985722871541842, -0.50000108740054, 38101000000, 
-0.027229424461504097, 0.008958652551566285, -0.037058304369440506, 9.490890236996519e-08, -0.007054580925648615, -1.345351387562955e-05, -1.9986555823056555, -0.5000010815877584, 38201000000, 
-0.04503781308015454, 0.005131223056120081, -0.039916262247384, 1.4993551680693488e-07, -0.00670565798004323, -2.2359553268770842e-05, -1.9986904570062642, -0.50000107993883, 38301000000, 
-0.06596122020126148, -0.0006000605841771776, -0.049805740591150054, 8.530970830402292e-08, -0.007057213499694508, -1.2088299200203564e-05, -1.9986514995626585, -0.5000010812588582, 38396000000, 
