node_index,neighbors...
710,429,487,128,477,768,793,698,436
711,344,649,658,627,530,675,681,191,334
712,268,356,189,154,428,622,67,787,527
713,515,184,415
714,109,391,14,402,367,453,236,732
715,466,480,780,35,330,182,637,433,615
716,753,239,362,26,76,450,314,1,587
717,451,389,369,580,105,749,260,503,321
718,454,439,541,62,44,747,702,403,704
719,412,360,122,57,148,24,468,571,285
720,613,0,407,242,127,603,408,217,426
721,140,248,68,257,731,343,289,358,190
722,283,775,472,724,141,552,285,532,646
723,185,737,556,730,462,584,456,312
724,552,532,775,722,249,472,679,283,38
725,257,731,779,387,738,248,289,721,510
726,549,741,178,365,224,732,402,279
727,470,375,399,54,457,377,203,411,799
728,507,458,460,657,409,691,167,111,132
729,697,126,421,72,746,276,634,694,798
730,584,462,723,312,693,366,171,556,422
